party,variable,people_1,people_2,people_3,people_4,people_5,people_6,people_7,people_8,people_NA,pct_1,pct_2,pct_3,pct_4,pct_5,pct_6,pct_7,pct_8,pct_NA
Nationalist Right,multrace_1,3317.499919759784,6612.315196898505,NA,NA,NA,NA,NA,NA,NA,0.3340948326615201,0.6659051673384799,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,multrace_2,174.5674590070401,9755.24765765137,NA,NA,NA,NA,NA,NA,NA,0.01758013185101332,0.9824198681489869,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,multrace_3,298.1310309055521,9631.684085752844,NA,NA,NA,NA,NA,NA,NA,0.03002382495575404,0.969976175044246,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,multrace_4,97.8452732672853,9831.969843391124,NA,NA,NA,NA,NA,NA,NA,0.00985368530206957,0.9901463146979304,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,multrace_5,203.15939796615368,9726.65571869226,NA,NA,NA,NA,NA,NA,NA,0.0204595348029522,0.9795404651970476,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,multrace_8,33.43504012551302,9896.380076532894,NA,NA,NA,NA,NA,NA,NA,0.00336713621882263,0.9966328637811774,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,multrace_97,NA,9889.817123157509,NA,NA,NA,NA,NA,NA,39.997993500895795,NA,0.9959719296853982,NA,NA,NA,NA,NA,NA,0.00402807031460178
Nationalist Right,multrace_98,84.74339150194436,9845.071725156466,NA,NA,NA,NA,NA,NA,NA,0.00853423659014331,0.9914657634098568,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,newsint,5906.911301958959,2579.503589393252,1003.2173555905488,440.1828697155575,NA,NA,NA,NA,NA,0.5948661916221872,0.25977357675732166,0.10103081918489552,0.04432941243559551,NA,NA,NA,NA,NA
Nationalist Right,pew_bornagain,6673.536440059361,3256.27867659895,NA,NA,NA,NA,NA,NA,NA,0.6720705634150026,0.3279294365849974,NA,NA,NA,NA,NA,NA,NA
Nationalist Right,pew_churatd,2075.6978428920897,3838.624081946826,1010.4998534264212,1344.4361237807598,1179.5963438914644,410.89209755193,70.06877316885581,NA,NA,0.20903690738510128,0.3865755844242372,0.1017642163076327,0.13539387269409697,0.11879338437153404,0.0413796322212096,0.0070564025961881,NA,NA
Nationalist Right,pew_religimp,7810.082578584533,1821.3564739915464,219.61132192362024,78.76474215859585,NA,NA,NA,NA,NA,0.7865284989528466,0.18342299958193903,0.02211635557596631,0.00793214588924821,NA,NA,NA,NA,NA
Nationalist Right,pid3,235.59849091152665,6852.812298111458,2098.179093537897,369.037878578893,374.18735551852666,NA,NA,NA,NA,0.02372637235876482,0.6901248631120181,0.2113009224127429,0.03716462736146955,0.03768321475500468,NA,NA,NA,NA
Nationalist Right,pid7,69.55494759110434,166.04354332042226,22.863342661147648,848.1687564406092,1750.6565660709675,1248.525408293776,5604.286889817678,219.71566246259076,NA,0.00700465686157828,0.01672171549718654,0.00230249429546699,0.08541636943649818,0.1763030374184973,0.12573501053400735,0.5643898525780107,0.02212686337875465,NA
Nationalist Right,race,8059.365868041318,433.4221943545336,663.6087464393631,212.2923129763724,105.0278866809269,223.77562957449004,196.03417346193305,36.28830512934508,NA,0.8116330237126879,0.04364856638946111,0.06682991965541145,0.02137928153568844,0.01057702338331877,0.02253572971354557,0.01974197617567577,0.00365447943421098,NA
Nationalist Right,region,1138.64072440823,2264.556840287467,4916.537130880943,1610.0804210816489,NA,NA,NA,NA,NA,0.11466887459949204,0.22805629447102585,0.49512876857424504,0.16214606235523688,NA,NA,NA,NA,NA
Nationalist Right,votereg,8484.772803181397,1241.3187149205792,203.72359855635767,NA,NA,NA,NA,NA,NA,0.8544743989187953,0.12500924743685643,0.02051635364434826,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_321a,8099.455760958023,457.7161533783028,NA,NA,NA,NA,NA,NA,NA,0.946510814792506,0.05348918520749413,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_321b,516.0856482140159,8041.086266122326,NA,NA,NA,NA,NA,NA,NA,0.06031030501436891,0.939689694985631,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_321c,8488.933159792768,68.23875454355851,NA,NA,NA,NA,NA,NA,NA,0.9920255482504408,0.00797445174955924,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_323a,7857.724800986852,699.4471133494916,NA,NA,NA,NA,NA,NA,NA,0.9182618836747144,0.08173811632528569,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_323b,4756.603353715114,3800.5685606211982,NA,NA,NA,NA,NA,NA,NA,0.555861609575251,0.44413839042474906,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_323c,434.569797836543,8122.6021164998,NA,NA,NA,NA,NA,NA,NA,0.05078427805201414,0.949215721947986,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_323d,8441.832165375365,115.33974896096836,NA,NA,NA,NA,NA,NA,NA,0.9865212771093528,0.01347872289064718,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_324a,8198.53323446031,358.6386798760301,NA,NA,NA,NA,NA,NA,NA,0.9580891112780868,0.04191088872191306,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_324c,223.5387144018542,8333.633199934482,NA,NA,NA,NA,NA,NA,NA,0.02612296640054018,0.9738770335994598,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_326a,8351.511412939335,205.66050139699436,NA,NA,NA,NA,NA,NA,NA,0.9759663001449768,0.02403369985502328,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_326b,8284.199325193498,272.972589142841,NA,NA,NA,NA,NA,NA,NA,0.9681001396401172,0.03189986035988289,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_326c,8065.225508177582,491.94640615875466,NA,NA,NA,NA,NA,NA,NA,0.9425106318905936,0.05748936810940629,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_326d,1291.3534390930151,7265.81847524332,NA,NA,NA,NA,NA,NA,NA,0.1509089044862514,0.8490910955137486,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_328c,2387.0794342630943,6170.092480073245,NA,NA,NA,NA,NA,NA,NA,0.2789565826372938,0.7210434173627063,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_328d,289.46238626426305,8267.709528072068,NA,NA,NA,NA,NA,NA,NA,0.03382687518282877,0.9661731248171712,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_328e,8341.410996962552,215.76091737377695,NA,NA,NA,NA,NA,NA,NA,0.974785955040555,0.02521404495944509,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_330a,3054.642581259562,3380.274021948432,1254.9167771462796,801.4716789563792,34.6711788716192,10.44844029775123,1.681455922403045,19.06577993388565,NA,0.356968705530147,0.3950223339892552,0.14665087831691767,0.09366081305596172,0.00405170998300649,0.00122101558813448,1.9649668596537223e-4,0.00222804685061237,NA
Progressive Left,CC24_340c,8292.17768216585,264.99423217048366,NA,NA,NA,NA,NA,NA,NA,0.9690324987246636,0.03096750127533645,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_340f,1524.0792922473229,7033.092622089011,NA,NA,NA,NA,NA,NA,NA,0.17810548946596982,0.8218945105340302,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_341b,7933.361407810289,623.8105065260563,NA,NA,NA,NA,NA,NA,NA,0.9271008561273671,0.0728991438726326,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_341c,7962.993600678678,594.1783136576578,NA,NA,NA,NA,NA,NA,NA,0.9305637049710084,0.06943629502899148,NA,NA,NA,NA,NA,NA,NA
Progressive Left,CC24_420_5,6690.536031069595,1866.635883266738,NA,NA,NA,NA,NA,NA,NA,0.7818629914236672,0.2181370085763327,NA,NA,NA,NA,NA,NA,NA
