party,age,density
Disillusioned Left,86.19960861056751,8.639343126582729e-4
Disillusioned Left,86.36007827788649,8.1726596303267e-4
Disillusioned Left,86.52054794520548,7.721417705151951e-4
Disillusioned Left,86.68101761252446,7.285134108048842e-4
Disillusioned Left,86.84148727984343,6.863942590339227e-4
Disillusioned Left,87.00195694716243,6.461535723277205e-4
Disillusioned Left,87.1624266144814,6.077367901351602e-4
Disillusioned Left,87.32289628180038,5.708475178172775e-4
Disillusioned Left,87.48336594911937,5.354806874848868e-4
Disillusioned Left,87.64383561643835,5.017565746153866e-4
Disillusioned Left,87.80430528375733,4.7003256132340735e-4
Disillusioned Left,87.96477495107632,4.3977197748027634e-4
Disillusioned Left,88.1252446183953,4.109530801100362e-4
Disillusioned Left,88.28571428571428,3.8355298614327826e-4
Disillusioned Left,88.44618395303327,3.580267095284627e-4
Disillusioned Left,88.60665362035225,3.339074883727451e-4
Disillusioned Left,88.76712328767123,3.1107459810688406e-4
Disillusioned Left,88.92759295499022,2.8949408447880015e-4
Disillusioned Left,89.0880626223092,2.69374640183543e-4
Disillusioned Left,89.24853228962817,2.506355926007535e-4
Disillusioned Left,89.40900195694717,2.3298300156273974e-4
Disillusioned Left,89.56947162426614,2.1637814566147245e-4
Disillusioned Left,89.72994129158512,0.00020084322275533921
Disillusioned Left,89.89041095890411,1.8658231462526665e-4
Disillusioned Left,90.05088062622309,1.7319505781933765e-4
Disillusioned Left,90.21135029354207,1.6064362074625266e-4
Disillusioned Left,90.37181996086105,1.4889044365662022e-4
Disillusioned Left,90.53228962818004,1.381306767554382e-4
Disillusioned Left,90.69275929549902,1.2810640612378462e-4
Disillusioned Left,90.853228962818,1.1872306574338564e-4
Disillusioned Left,91.01369863013699,1.0994819494942036e-4
Disillusioned Left,91.17416829745596,1.0184985531990981e-4
Disillusioned Left,91.33463796477494,9.43866890044453e-5
Disillusioned Left,91.49510763209393,8.740117501167284e-5
Disillusioned Left,91.65557729941291,8.086764631647115e-5
Disillusioned Left,91.81604696673189,7.477854570446754e-5
Disillusioned Left,91.97651663405088,6.922133052748508e-5
Disillusioned Left,92.13698630136986,6.401503803970885e-5
Disillusioned Left,92.29745596868884,5.914077675588617e-5
Disillusioned Left,92.45792563600783,5.458014905519792e-5
Disillusioned Left,92.6183953033268,5.039955792795012e-5
Disillusioned Left,92.77886497064578,4.650681253221864e-5
Disillusioned Left,92.93933463796478,4.2859106048655965e-5
Disillusioned Left,93.09980430528375,3.9443559326596745e-5
Disillusioned Left,93.26027397260273,3.628217157675494e-5
Disillusioned Left,93.42074363992172,3.3368186082001455e-5
Disillusioned Left,93.5812133072407,3.0638073437847546e-5
Disillusioned Left,93.74168297455968,2.8082926777530817e-5
Disillusioned Left,93.90215264187867,2.5698042015947264e-5
Disillusioned Left,94.06262230919765,2.3526694327261265e-5
Disillusioned Left,94.22309197651663,2.1496060853498265e-5
Disillusioned Left,94.3835616438356,1.959979354157111e-5
Disillusioned Left,94.5440313111546,1.7831691131412015e-5
Disillusioned Left,94.70450097847358,1.6219112131607647e-5
Disillusioned Left,94.86497064579255,1.4730168683992973e-5
Disillusioned Left,95.02544031311155,1.3345400603275362e-5
Disillusioned Left,95.18590998043052,1.206006778164105e-5
Disillusioned Left,95.3463796477495,1.0882856905341162e-5
Disillusioned Left,95.5068493150685,9.815249435272914e-6
Disillusioned Left,95.66731898238747,8.827965460151731e-6
Disillusioned Left,95.82778864970645,7.917168917442012e-6
Disillusioned Left,95.98825831702544,7.0794868994266706e-6
Disillusioned Left,96.14872798434442,6.336175140939271e-6
Disillusioned Left,96.3091976516634,5.653515586880044e-6
Disillusioned Left,96.46966731898239,5.028333066267746e-6
Disillusioned Left,96.63013698630137,4.457499989997271e-6
Disillusioned Left,96.79060665362034,3.95068534925215e-6
Disillusioned Left,96.95107632093934,3.495272880342871e-6
Disillusioned Left,97.11154598825831,3.081570694935144e-6
Disillusioned Left,97.27201565557729,2.7070376868624424e-6
Disillusioned Left,97.43248532289628,2.3735161549803726e-6
Disillusioned Left,97.59295499021526,2.0815256792835095e-6
Disillusioned Left,97.75342465753424,1.8185346912773198e-6
Disillusioned Left,97.91389432485323,1.5825682793629919e-6
Disillusioned Left,98.07436399217221,1.3716954924456265e-6
Disillusioned Left,98.23483365949119,1.1919675317340117e-6
Disillusioned Left,98.39530332681016,1.031760449951213e-6
Disillusioned Left,98.55577299412916,8.893244077786909e-7
Disillusioned Left,98.71624266144813,7.63249375285053e-7
Disillusioned Left,98.87671232876711,6.55444191016738e-7
Disillusioned Left,99.0371819960861,5.620876365703285e-7
Disillusioned Left,99.19765166340508,4.79839636063716e-7
Disillusioned Left,99.35812133072406,4.077339544104035e-7
Disillusioned Left,99.51859099804305,3.4571945906347257e-7
Disillusioned Left,99.67906066536203,2.9374583024408986e-7
Disillusioned Left,99.83953033268101,2.48362646155747e-7
Disillusioned Left,100,2.0894993725205486e-7
Faith-Based Conservatives,18,0.007922435739402005
